sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.015,1.0,0.05,ethereum,1.7926198081711247,4.097467258011629,0.14415842493532063,2.0016091249008214,0.53375,1.5295675476917772,1619
0.015,1.0,0.05,binancecoin,1.5660373036884967,4.2408953018686795,0.14197829267234818,2.071628192766226,0.51625,1.4783818190111375,1619
0.015,1.0,0.05,solana,2.5113155289349973,23.034749084492926,0.1145324598125112,5.5907744192410815,0.5225,1.7368014910643208,1619
0.015,1.0,0.08,portfolio,3.2948871466121035,6.8241874547376735,0.03585995626227443,10.524733983406847,0.558125,2.048255422513014,1619
0.015,1.0,0.08,bitcoin,1.9944259263249098,3.519661186914119,0.06838555650650131,3.8698821191227046,0.5115697310819262,1.709758884659293,1619
0.015,1.0,0.08,ethereum,1.79097024201176,4.098431602322318,0.14416856997126168,2.001731437442318,0.533125,1.529173003848334,1619
0.015,1.0,0.08,binancecoin,1.5841378130138297,4.349441700913377,0.14197829267234885,2.1007589848837447,0.516875,1.4852605100805598,1619
0.015,1.0,0.08,solana,2.5210213347080885,23.368056269940137,0.11453245981251146,5.621509307057853,0.5225,1.7411398751889895,1619
0.015,1.0,0.12,portfolio,3.299802947672081,6.861014802793587,0.035859956262274464,10.552819282912244,0.559375,2.0514604850151787,1619
0.015,1.0,0.12,bitcoin,1.9887146451634892,3.5113151764841852,0.06838555650650135,3.8645626355051315,0.5115697310819262,1.707615346635277,1619
0.015,1.0,0.12,ethereum,1.7985648199859843,4.135692343525362,0.14416856997125949,2.0118676483256976,0.53375,1.532193120770608,1619
0.015,1.0,0.12,binancecoin,1.5861527184686193,4.368830609045482,0.14002855575698306,2.1352321709219577,0.516875,1.4864516750427397,1619
0.015,1.0,0.12,solana,2.527101574733315,23.600456332283454,0.11453245981251158,5.642729996414535,0.5225,1.7438412084632873,1619
0.02,1.0,0.0,portfolio,3.3224726687744695,6.966763283699839,0.03569144370536519,10.683053911280277,0.559375,2.061600370789586,1619
0.02,1.0,0.0,bitcoin,2.0013397907527546,3.5526396775504523,0.06838729044126315,3.890722114977706,0.5121951219512195,1.7135894896027446,1619
0.02,1.0,0.0,ethereum,1.809720706320347,4.183981849870316,0.14075425089313273,2.0740309983416174,0.534375,1.5360996962789584,1619
0.02,1.0,0.0,binancecoin,1.602431268014318,4.470857903325452,0.13784186406337914,2.1967590290192143,0.516875,1.4925793136084728,1619
0.02,1.0,0.0,solana,2.5393012828511505,24.000488838892455,0.11411995205728613,5.699391446439127,0.521875,1.7487827247293815,1619
0.02,1.0,0.01,portfolio,3.1975138356227224,6.338409413697232,0.03580710187532501,10.158388374028467,0.55375,2.0019798965647393,1619
0.02,1.0,0.01,bitcoin,1.9369180942871227,3.317699311611908,0.0691237398211227,3.6988362110882878,0.5109443402126329,1.6820827256819795,1619
0.02,1.0,0.01,ethereum,1.749140497580474,3.882694675603128,0.1461323769106512,1.9156881256637572,0.531875,1.5132744599305727,1619
0.02,1.0,0.01,binancecoin,1.5031307295915943,3.8718835116623076,0.1397846676233236,1.9995220522837767,0.514375,1.4544148076017431,1619
0.02,1.0,0.01,solana,2.468649739578961,21.64873272789509,0.11466277953509212,5.452771131705814,0.52125,1.7205518912523103,1619
0.02,1.0,0.02,portfolio,3.2396296370291267,6.547973830894737,0.03561372137374268,10.38174079244203,0.555625,2.0216271838320523,1619
0.02,1.0,0.02,bitcoin,1.9659019536006175,3.407718502167982,0.06905230164136242,3.7611614527464265,0.5103189493433395,1.69476329362572,1619
0.02,1.0,0.02,ethereum,1.7731798809361934,4.005257019422253,0.14337819303413885,1.9870016006581566,0.533125,1.522067171390633,1619
0.02,1.0,0.02,binancecoin,1.5330932166327471,4.048653636369633,0.13900239054477376,2.061981727935717,0.514375,1.4656260318511252,1619
0.02,1.0,0.02,solana,2.4912645012586747,22.369024551015336,0.11383152095555721,5.5623351766235505,0.5225,1.7294923847149144,1619
0.02,1.0,0.03,portfolio,3.264849214262282,6.670552729776157,0.03569144370536518,10.45548348072833,0.555625,2.0326067094771347,1619
0.02,1.0,0.03,bitcoin,1.9768801214972391,3.4572735446030576,0.06838729044126433,3.829818580418567,0.5121951219512195,1.7000896814399067,1619
0.02,1.0,0.03,ethereum,1.7840663915789916,4.056974142682124,0.14239817832698848,2.0151255607015854,0.533125,1.526586179915434,1619
0.02,1.0,0.03,binancecoin,1.5590015542691367,4.205504786304605,0.13907430609162474,2.1050769191575704,0.515625,1.4757210373407326,1619
0.02,1.0,0.03,solana,2.4990908153853195,22.648971471480298,0.11411995205728605,5.574827208019335,0.52125,1.7317687882605848,1619
0.02,1.0,0.05,portfolio,3.2880607105471578,6.7888326144528115,0.0356914437053656,10.547229820065986,0.559375,2.044369210246942,1619
0.02,1.0,0.05,bitcoin,1.984980684106515,3.4996599368120105,0.06838729044126331,3.85702223602212,0.5128205128205128,1.7058133699433782,1619
0.02,1.0,0.05,ethereum,1.797848447734651,4.1222888740936705,0.14272911487157075,2.028482048688166,0.533125,1.5316707680308195,1619
